text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @idear_my: <U+0E27><U+0E34><U+0E18><U+0E35><U+0E17><U+0E35><U+0E48> #TaylorSwift <U+0E15><U+0E49><U+0E2D><U+0E07><U+0E17><U+0E33><U+0E43><U+0E2B><U+0E49><U+0E04><U+0E19><U+0E44><U+0E21><U+0E48><U+0E14><U+0E48><U+0E32>
1.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E01><U+0E34><U+0E19>
2.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E2D><U+0E49><U+0E27><U+0E19>
3.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E41><U+0E1F><U+0E19>
4.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E41><U+0E15><U+0E48><U+0E07><U+0E40><U+0E1E><U+0E25><U+0E07><U+0E40><U+0E01><U+0E35><U+0E48><U+0E22><U+0E27><U+0E01><U+0E31><U+0E1A><U+0E41><U+0E1F><U+0E19><U+0E40><U+0E01><U+0E48><U+0E32>
5.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E2A><U+0E27><U+0E22>
6.<U+0E2B><U+0E49><U+2026>",FALSE,0,NA,2017/12/16 2:53,FALSE,NA,9.41864E+17,NA,Twitter Web Client,fah_disney,3378,TRUE,FALSE,NA,NA
"RT @_XDolan: <U+0E01><U+0E25><U+0E2D><U+0E19><U+0E08><U+0E32><U+0E01><U+0E2A><U+0E32><U+0E27><U+0E40><U+0E17><U+0E22><U+0E4C> #TaylorSwift <U+0E43><U+0E19> <U+0E42><U+0E27><U+0E49><U+0E01><U+0E40><U+0E25><U+0E48><U+0E21><U+0E21><U+0E01><U+0E23><U+0E32><U+0E04><U+0E21><U+0E1B><U+0E35><U+0E2B><U+0E19><U+0E49><U+0E32>

<U+0E2A><U+0E23><U+0E38><U+0E1B><U+0E04><U+0E37><U+0E2D><U+0E19><U+0E32><U+0E07><U+0E1E><U+0E39><U+0E14><U+0E40><U+0E2B><U+0E21><U+0E37><U+0E2D><U+0E19><U+0E40><U+0E2D><U+0E25><U+0E0B><U+0E48><U+0E32>

<U+0E01><U+0E32><U+0E23><U+0E01><U+0E49><U+0E32><U+0E27><U+0E40><U+0E14><U+0E34><U+0E19><U+0E15><U+0E48><U+0E2D><U+0E44><U+0E1B><U+0E43><U+0E19><U+0E0A><U+0E35><U+0E27><U+0E34><U+0E15> <U+0E04><U+0E38><U+0E13><U+0E15><U+0E49><U+0E2D><U+0E07><U+0E40><U+0E25><U+0E37><U+0E2D><U+0E01><U+0E40><U+0E2D><U+0E07><U+0E27><U+0E48><U+0E32><U+0E08><U+0E30><U+0E43><U+2026>",FALSE,0,NA,2017/12/16 2:52,FALSE,NA,9.41864E+17,NA,Twitter for iPhone,nunibaek,23,TRUE,FALSE,NA,NA
"RT @idear_my: <U+0E27><U+0E34><U+0E18><U+0E35><U+0E17><U+0E35><U+0E48> #TaylorSwift <U+0E15><U+0E49><U+0E2D><U+0E07><U+0E17><U+0E33><U+0E43><U+0E2B><U+0E49><U+0E04><U+0E19><U+0E44><U+0E21><U+0E48><U+0E14><U+0E48><U+0E32>
1.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E01><U+0E34><U+0E19>
2.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E2D><U+0E49><U+0E27><U+0E19>
3.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E41><U+0E1F><U+0E19>
4.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E41><U+0E15><U+0E48><U+0E07><U+0E40><U+0E1E><U+0E25><U+0E07><U+0E40><U+0E01><U+0E35><U+0E48><U+0E22><U+0E27><U+0E01><U+0E31><U+0E1A><U+0E41><U+0E1F><U+0E19><U+0E40><U+0E01><U+0E48><U+0E32>
5.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E2A><U+0E27><U+0E22>
6.<U+0E2B><U+0E49><U+2026>",FALSE,0,NA,2017/12/16 2:52,FALSE,NA,9.41864E+17,NA,Twitter for Android,jan_2pm,3378,TRUE,FALSE,NA,NA
RT @TaylorSPolls: Which song from Sounds of the Season: The Taylor Swift Holiday Collection? #TaylorSwiftNOW #TaylorSwift #Swifties #Swiftm<U+2026>,FALSE,0,NA,2017/12/16 2:52,FALSE,NA,9.41864E+17,NA,Swifties Retweet Bot,swiftiesretweet,8,TRUE,FALSE,NA,NA
RT @bookishhipster: #TaylorSwift #Reputation #Swifties #taylurking #taylornation #GetJennToTaylor,FALSE,0,NA,2017/12/16 2:52,FALSE,NA,9.41863E+17,NA,Swifties Retweet Bot,swiftiesretweet,3,TRUE,FALSE,NA,NA
"RT @Distorsioninfo: #TaylorSwift + #MyChemicalRomance = ""No vamos a regresar nunca jam<U+00E1>s"" <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
Spoiler Alert: <U+00A1>no fue @Distorsioninfo! 
http<U+2026>",FALSE,0,NA,2017/12/16 2:52,FALSE,NA,9.41863E+17,NA,Twitter for Android,Cap28Maja,7,TRUE,FALSE,NA,NA
RT @idoublee13: <U+0E08><U+0E30><U+0E1A><U+0E2D><U+0E01><U+0E27><U+0E48><U+0E32> #TaylorSwift <U+0E2A><U+0E15><U+0E23><U+0E2D><U+0E07><U+0E08><U+0E30><U+0E14><U+0E48><U+0E32><U+0E44><U+0E07><U+0E01><U+0E47><U+0E44><U+0E14><U+0E49> <U+0E04><U+0E34><U+0E14><U+0E27><U+0E48><U+0E32><U+0E44><U+0E21><U+0E48><U+0E40><U+0E2A><U+0E35><U+0E22><U+0E43><U+0E08><U+0E2B><U+0E23><U+0E2D> <U+0E15><U+0E2D><U+0E19><U+0E42><U+0E14><U+0E19><U+0E2A><U+0E37><U+0E48><U+0E2D><U+0E40><U+0E25><U+0E48><U+0E19><U+0E02><U+0E48><U+0E32><U+0E27><U+0E40><U+0E23><U+0E37><U+0E48><U+0E2D><U+0E07><U+0E2D><U+0E49><U+0E27><U+0E19> <U+0E17><U+0E49><U+0E2D><U+0E07><U+0E2B><U+0E23><U+0E2D> <U+0E22><U+0E31><U+0E07><U+0E04><U+0E38><U+0E22><U+0E01><U+0E31><U+0E1A><U+0E41><U+0E1F><U+0E19><U+0E46><U+0E43><U+0E19><U+0E40><U+0E0B><U+0E2A><U+0E0A><U+0E31><U+0E48><U+0E19><U+0E40><U+0E23><U+0E37><U+0E48><U+0E2D><U+2026>,FALSE,0,NA,2017/12/16 2:51,FALSE,NA,9.41863E+17,NA,Twitter for iPhone,KIMPUN__,395,TRUE,FALSE,NA,NA
RT @goldy_eiei: <U+0E01><U+0E23><U+0E35><U+0E4A><U+0E14><U+0E14><U+0E14><U+0E14> <U+0E04><U+0E38><U+0E19><U+0E41><U+0E21><U+0E48><U+0E41><U+0E0B><U+0E48><U+0E1A><U+0E1E><U+0E23><U+0E34><U+0E01>108<U+0E40><U+0E21><U+0E47><U+0E14> <U+0E01><U+0E34><U+0E4A><U+0E14><U+0E46><U+0E46><U+0E46><U+0E46><U+0E46><U+0E46><U+0E46> #TaylorSwift https://t.co/6M2Bd9G27q,FALSE,0,NA,2017/12/16 2:51,FALSE,NA,9.41863E+17,NA,Twitter for iPhone,KIMPUN__,709,TRUE,FALSE,NA,NA
"RT @idear_my: <U+0E27><U+0E34><U+0E18><U+0E35><U+0E17><U+0E35><U+0E48> #TaylorSwift <U+0E15><U+0E49><U+0E2D><U+0E07><U+0E17><U+0E33><U+0E43><U+0E2B><U+0E49><U+0E04><U+0E19><U+0E44><U+0E21><U+0E48><U+0E14><U+0E48><U+0E32>
1.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E01><U+0E34><U+0E19>
2.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E2D><U+0E49><U+0E27><U+0E19>
3.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E41><U+0E1F><U+0E19>
4.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E41><U+0E15><U+0E48><U+0E07><U+0E40><U+0E1E><U+0E25><U+0E07><U+0E40><U+0E01><U+0E35><U+0E48><U+0E22><U+0E27><U+0E01><U+0E31><U+0E1A><U+0E41><U+0E1F><U+0E19><U+0E40><U+0E01><U+0E48><U+0E32>
5.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E2A><U+0E27><U+0E22>
6.<U+0E2B><U+0E49><U+2026>",FALSE,0,NA,2017/12/16 2:51,FALSE,NA,9.41863E+17,NA,Twitter for Android,kdswift13,3378,TRUE,FALSE,NA,NA
RT @farangsuoy: #SelenaGomez <U+0E25><U+0E48><U+0E32><U+0E2A><U+0E38><U+0E14><U+0E43><U+0E2B><U+0E49><U+0E2A><U+0E31><U+0E21><U+0E20><U+0E32><U+0E29><U+0E13><U+0E4C><U+0E17><U+0E32><U+0E07><U+0E27><U+0E34><U+0E17><U+0E22><U+0E38><U+0E21><U+0E35><U+0E1E><U+0E39><U+0E14><U+0E16><U+0E36><U+0E07> #TaylorSwift <U+0E27><U+0E48><U+0E32><U+0E40><U+0E1B><U+0E47><U+0E19><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E01><U+0E31><U+0E19><U+0E21><U+0E32><U+0E1B><U+0E23><U+0E30><U+0E21><U+0E32><U+0E13> 12 <U+0E1B><U+0E35> <U+0E14><U+0E35><U+0E40><U+0E08><U+0E40><U+0E25><U+0E22><U+0E16><U+0E32><U+0E21><U+0E27><U+0E48><U+0E32><U+0E40><U+0E08><U+0E2D><U+0E01><U+0E31><U+0E19><U+0E44><U+0E14><U+0E49><U+0E22><U+0E31><U+0E07><U+0E44><U+0E07> <U+0E04><U+0E33><U+0E15><U+0E2D><U+2026>,FALSE,0,NA,2017/12/16 2:50,FALSE,NA,9.41863E+17,NA,Twitter for iPhone,KIMPUN__,6633,TRUE,FALSE,NA,NA
"Only bought this dress so you could take it off.
#dress #taylorswift #bohemian #ootd<U+2026> https://t.co/Aa3aCq21Wc",FALSE,2,NA,2017/12/16 2:49,FALSE,NA,9.41863E+17,NA,Instagram,UMkeMeWannaLaLa,0,FALSE,FALSE,NA,NA
RT @GaeGiiezZ: <U+0E08><U+0E32><U+0E01><U+0E01><U+0E23><U+0E13><U+0E35> #TaylorSwift <U+0E17><U+0E35><U+0E48><U+0E2D><U+0E49><U+0E27><U+0E19><U+0E02><U+0E36><U+0E49><U+0E19><U+0E19><U+0E31><U+0E49><U+0E19> <U+0E17><U+0E33><U+0E43><U+0E2B><U+0E49><U+0E40><U+0E2B><U+0E47><U+0E19><U+0E27><U+0E48><U+0E32><U+0E19><U+0E49><U+0E33><U+0E2B><U+0E19><U+0E31><U+0E01><U+0E44><U+0E21><U+0E48><U+0E04><U+0E48><U+0E2D><U+0E22><U+0E2B><U+0E19><U+0E31><U+0E01><U+0E17><U+0E35><U+0E48><U+0E15><U+0E31><U+0E27><U+0E40><U+0E08><U+0E49><U+0E32><U+0E02><U+0E2D><U+0E07><U+0E23><U+0E48><U+0E32><U+0E07><U+0E2B><U+0E23><U+0E2D><U+0E01> <U+0E0A><U+0E2D><U+0E1A><U+0E44><U+0E1B><U+0E2B><U+0E19><U+0E31><U+0E01><U+0E2B><U+0E31><U+0E27><U+0E04><U+0E19><U+0E2D><U+0E37><U+0E48><U+0E19>,FALSE,0,NA,2017/12/16 2:49,FALSE,NA,9.41863E+17,NA,Twitter for iPhone,KIMPUN__,517,TRUE,FALSE,NA,NA
"RT @idear_my: <U+0E27><U+0E34><U+0E18><U+0E35><U+0E17><U+0E35><U+0E48> #TaylorSwift <U+0E15><U+0E49><U+0E2D><U+0E07><U+0E17><U+0E33><U+0E43><U+0E2B><U+0E49><U+0E04><U+0E19><U+0E44><U+0E21><U+0E48><U+0E14><U+0E48><U+0E32>
1.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E01><U+0E34><U+0E19>
2.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E2D><U+0E49><U+0E27><U+0E19>
3.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E41><U+0E1F><U+0E19>
4.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E41><U+0E15><U+0E48><U+0E07><U+0E40><U+0E1E><U+0E25><U+0E07><U+0E40><U+0E01><U+0E35><U+0E48><U+0E22><U+0E27><U+0E01><U+0E31><U+0E1A><U+0E41><U+0E1F><U+0E19><U+0E40><U+0E01><U+0E48><U+0E32>
5.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E2A><U+0E27><U+0E22>
6.<U+0E2B><U+0E49><U+2026>",FALSE,0,NA,2017/12/16 2:49,FALSE,NA,9.41863E+17,NA,Twitter for iPhone,KIMPUN__,3378,TRUE,FALSE,NA,NA
"RT @idear_my: <U+0E27><U+0E34><U+0E18><U+0E35><U+0E17><U+0E35><U+0E48> #TaylorSwift <U+0E15><U+0E49><U+0E2D><U+0E07><U+0E17><U+0E33><U+0E43><U+0E2B><U+0E49><U+0E04><U+0E19><U+0E44><U+0E21><U+0E48><U+0E14><U+0E48><U+0E32>
1.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E01><U+0E34><U+0E19>
2.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E2D><U+0E49><U+0E27><U+0E19>
3.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E41><U+0E1F><U+0E19>
4.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E41><U+0E15><U+0E48><U+0E07><U+0E40><U+0E1E><U+0E25><U+0E07><U+0E40><U+0E01><U+0E35><U+0E48><U+0E22><U+0E27><U+0E01><U+0E31><U+0E1A><U+0E41><U+0E1F><U+0E19><U+0E40><U+0E01><U+0E48><U+0E32>
5.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E2A><U+0E27><U+0E22>
6.<U+0E2B><U+0E49><U+2026>",FALSE,0,NA,2017/12/16 2:48,FALSE,NA,9.41863E+17,NA,Twitter for iPhone,janyoonsic,3378,TRUE,FALSE,NA,NA
"RT @ChiKi_CK: <U+0E40><U+0E2D><U+0E48><U+0E2D> <U+0E04><U+0E37><U+0E2D> <U+0E01><U+0E38><U+0E27><U+0E48><U+0E32> <U+0E01><U+0E38><U+0E44><U+0E14><U+0E49><U+0E25><U+0E38><U+0E04><U+0E17><U+0E35><U+0E48><U+0E15><U+0E49><U+0E2D><U+0E07><U+0E01><U+0E32><U+0E23><U+0E25><U+0E30><U+0E04><U+0E48><U+0E30> ...

<U+0E40><U+0E17><U+0E40><U+0E25><U+0E2D><U+0E23><U+0E4C> !!!!!!!!! 

#TaylorSwift https://t.co/K4QTmaIrXC",FALSE,0,NA,2017/12/16 2:48,FALSE,NA,9.41862E+17,NA,Twitter for iPhone,TTfann,634,TRUE,FALSE,NA,NA
RT @farangsuoy: #SelenaGomez <U+0E25><U+0E48><U+0E32><U+0E2A><U+0E38><U+0E14><U+0E43><U+0E2B><U+0E49><U+0E2A><U+0E31><U+0E21><U+0E20><U+0E32><U+0E29><U+0E13><U+0E4C><U+0E17><U+0E32><U+0E07><U+0E27><U+0E34><U+0E17><U+0E22><U+0E38><U+0E21><U+0E35><U+0E1E><U+0E39><U+0E14><U+0E16><U+0E36><U+0E07> #TaylorSwift <U+0E27><U+0E48><U+0E32><U+0E40><U+0E1B><U+0E47><U+0E19><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E01><U+0E31><U+0E19><U+0E21><U+0E32><U+0E1B><U+0E23><U+0E30><U+0E21><U+0E32><U+0E13> 12 <U+0E1B><U+0E35> <U+0E14><U+0E35><U+0E40><U+0E08><U+0E40><U+0E25><U+0E22><U+0E16><U+0E32><U+0E21><U+0E27><U+0E48><U+0E32><U+0E40><U+0E08><U+0E2D><U+0E01><U+0E31><U+0E19><U+0E44><U+0E14><U+0E49><U+0E22><U+0E31><U+0E07><U+0E44><U+0E07> <U+0E04><U+0E33><U+0E15><U+0E2D><U+2026>,FALSE,0,NA,2017/12/16 2:46,FALSE,NA,9.41862E+17,NA,Twitter for iPhone,teaytyz,6633,TRUE,FALSE,NA,NA
"RT @idear_my: <U+0E27><U+0E34><U+0E18><U+0E35><U+0E17><U+0E35><U+0E48> #TaylorSwift <U+0E15><U+0E49><U+0E2D><U+0E07><U+0E17><U+0E33><U+0E43><U+0E2B><U+0E49><U+0E04><U+0E19><U+0E44><U+0E21><U+0E48><U+0E14><U+0E48><U+0E32>
1.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E01><U+0E34><U+0E19>
2.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E2D><U+0E49><U+0E27><U+0E19>
3.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E41><U+0E1F><U+0E19>
4.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E41><U+0E15><U+0E48><U+0E07><U+0E40><U+0E1E><U+0E25><U+0E07><U+0E40><U+0E01><U+0E35><U+0E48><U+0E22><U+0E27><U+0E01><U+0E31><U+0E1A><U+0E41><U+0E1F><U+0E19><U+0E40><U+0E01><U+0E48><U+0E32>
5.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E2A><U+0E27><U+0E22>
6.<U+0E2B><U+0E49><U+2026>",FALSE,0,NA,2017/12/16 2:46,FALSE,NA,9.41862E+17,NA,Twitter for iPhone,teaytyz,3378,TRUE,FALSE,NA,NA
"RT @idear_my: <U+0E27><U+0E34><U+0E18><U+0E35><U+0E17><U+0E35><U+0E48> #TaylorSwift <U+0E15><U+0E49><U+0E2D><U+0E07><U+0E17><U+0E33><U+0E43><U+0E2B><U+0E49><U+0E04><U+0E19><U+0E44><U+0E21><U+0E48><U+0E14><U+0E48><U+0E32>
1.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E01><U+0E34><U+0E19>
2.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E2D><U+0E49><U+0E27><U+0E19>
3.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E41><U+0E1F><U+0E19>
4.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E41><U+0E15><U+0E48><U+0E07><U+0E40><U+0E1E><U+0E25><U+0E07><U+0E40><U+0E01><U+0E35><U+0E48><U+0E22><U+0E27><U+0E01><U+0E31><U+0E1A><U+0E41><U+0E1F><U+0E19><U+0E40><U+0E01><U+0E48><U+0E32>
5.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E2A><U+0E27><U+0E22>
6.<U+0E2B><U+0E49><U+2026>",FALSE,0,NA,2017/12/16 2:46,FALSE,NA,9.41862E+17,NA,Twitter for Android,JoobbJang,3378,TRUE,FALSE,NA,NA
"<U+767D><U+9ED2><U+306E><U+67C4><U+30EF><U+30F3><U+30D4><U+3067>
<U+98AF><U+723D><U+3068><U+6B69><U+304F><U+30C6><U+30A4><U+30E9><U+30FC><U+2661>

#Taylor<U+597D><U+304D><U+306A><U+4EBA>RT
#Swifties
#TaylorSwift

https://t.co/eSV1wSCLft",FALSE,0,NA,2017/12/16 2:45,FALSE,NA,9.41862E+17,NA,twittbot.net,loove_taay,0,FALSE,FALSE,NA,NA
RT @tonkla1743: <U+0E23><U+0E39><U+0E1B><U+0E19><U+0E35><U+0E49><U+0E22><U+0E31><U+0E07><U+0E44><U+0E07><U+0E01><U+0E47><U+0E21><U+0E38><U+0E21><U+0E01><U+0E25><U+0E49><U+0E2D><U+0E07><U+0E40><U+0E2B><U+0E35><U+0E49><U+0E22><U+0E40><U+0E01><U+0E34><U+0E19><U+0E2D><U+0E48><U+0E30>  <U+0E04><U+0E37><U+0E2D><U+0E15><U+0E31><U+0E27><U+0E08><U+0E23><U+0E34><U+0E07><U+0E43><U+0E19><U+0E27><U+0E35><U+0E14><U+0E35><U+0E42><U+0E2D><U+0E41><U+0E21><U+0E48><U+0E07><U+0E44><U+0E21><U+0E48><U+0E44><U+0E14><U+0E49><U+0E02><U+0E19><U+0E32><U+0E14><U+0E19><U+0E35><U+0E49><U+0E40><U+0E25><U+0E22><U+0E22><U+0E22><U+0E22> <U+0E40><U+0E01><U+0E34><U+0E19><U+0E40><U+0E2B><U+0E15><U+0E38><U+0E21><U+0E32><U+0E01><U+0E01><U+0E01><U+0E01><U+0E01> <U+0E27><U+0E07><U+0E27><U+0E32><U+0E23><U+0E40><U+0E17><U+0E22><U+0E4C><U+0E40><U+0E17><U+0E22><U+0E4C> #TaylorSwift htt<U+2026>,FALSE,0,NA,2017/12/16 2:45,FALSE,NA,9.41862E+17,NA,Twitter for Android,prtnett2,248,TRUE,FALSE,NA,NA
RT @farangsuoy: #SelenaGomez <U+0E25><U+0E48><U+0E32><U+0E2A><U+0E38><U+0E14><U+0E43><U+0E2B><U+0E49><U+0E2A><U+0E31><U+0E21><U+0E20><U+0E32><U+0E29><U+0E13><U+0E4C><U+0E17><U+0E32><U+0E07><U+0E27><U+0E34><U+0E17><U+0E22><U+0E38><U+0E21><U+0E35><U+0E1E><U+0E39><U+0E14><U+0E16><U+0E36><U+0E07> #TaylorSwift <U+0E27><U+0E48><U+0E32><U+0E40><U+0E1B><U+0E47><U+0E19><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E01><U+0E31><U+0E19><U+0E21><U+0E32><U+0E1B><U+0E23><U+0E30><U+0E21><U+0E32><U+0E13> 12 <U+0E1B><U+0E35> <U+0E14><U+0E35><U+0E40><U+0E08><U+0E40><U+0E25><U+0E22><U+0E16><U+0E32><U+0E21><U+0E27><U+0E48><U+0E32><U+0E40><U+0E08><U+0E2D><U+0E01><U+0E31><U+0E19><U+0E44><U+0E14><U+0E49><U+0E22><U+0E31><U+0E07><U+0E44><U+0E07> <U+0E04><U+0E33><U+0E15><U+0E2D><U+2026>,FALSE,0,NA,2017/12/16 2:44,FALSE,NA,9.41862E+17,NA,Twitter for iPhone,mintmintjrn,6633,TRUE,FALSE,NA,NA
RT @idoublee13: <U+0E08><U+0E30><U+0E1A><U+0E2D><U+0E01><U+0E27><U+0E48><U+0E32> #TaylorSwift <U+0E2A><U+0E15><U+0E23><U+0E2D><U+0E07><U+0E08><U+0E30><U+0E14><U+0E48><U+0E32><U+0E44><U+0E07><U+0E01><U+0E47><U+0E44><U+0E14><U+0E49> <U+0E04><U+0E34><U+0E14><U+0E27><U+0E48><U+0E32><U+0E44><U+0E21><U+0E48><U+0E40><U+0E2A><U+0E35><U+0E22><U+0E43><U+0E08><U+0E2B><U+0E23><U+0E2D> <U+0E15><U+0E2D><U+0E19><U+0E42><U+0E14><U+0E19><U+0E2A><U+0E37><U+0E48><U+0E2D><U+0E40><U+0E25><U+0E48><U+0E19><U+0E02><U+0E48><U+0E32><U+0E27><U+0E40><U+0E23><U+0E37><U+0E48><U+0E2D><U+0E07><U+0E2D><U+0E49><U+0E27><U+0E19> <U+0E17><U+0E49><U+0E2D><U+0E07><U+0E2B><U+0E23><U+0E2D> <U+0E22><U+0E31><U+0E07><U+0E04><U+0E38><U+0E22><U+0E01><U+0E31><U+0E1A><U+0E41><U+0E1F><U+0E19><U+0E46><U+0E43><U+0E19><U+0E40><U+0E0B><U+0E2A><U+0E0A><U+0E31><U+0E48><U+0E19><U+0E40><U+0E23><U+0E37><U+0E48><U+0E2D><U+2026>,FALSE,0,NA,2017/12/16 2:44,FALSE,NA,9.41862E+17,NA,Twitter for Android,pp_supichaya,395,TRUE,FALSE,NA,NA
"RT @idear_my: <U+0E27><U+0E34><U+0E18><U+0E35><U+0E17><U+0E35><U+0E48> #TaylorSwift <U+0E15><U+0E49><U+0E2D><U+0E07><U+0E17><U+0E33><U+0E43><U+0E2B><U+0E49><U+0E04><U+0E19><U+0E44><U+0E21><U+0E48><U+0E14><U+0E48><U+0E32>
1.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E01><U+0E34><U+0E19>
2.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E2D><U+0E49><U+0E27><U+0E19>
3.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E41><U+0E1F><U+0E19>
4.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E41><U+0E15><U+0E48><U+0E07><U+0E40><U+0E1E><U+0E25><U+0E07><U+0E40><U+0E01><U+0E35><U+0E48><U+0E22><U+0E27><U+0E01><U+0E31><U+0E1A><U+0E41><U+0E1F><U+0E19><U+0E40><U+0E01><U+0E48><U+0E32>
5.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E2A><U+0E27><U+0E22>
6.<U+0E2B><U+0E49><U+2026>",FALSE,0,NA,2017/12/16 2:44,FALSE,NA,9.41862E+17,NA,Twitter for Android,pp_supichaya,3378,TRUE,FALSE,NA,NA
"RT @idear_my: <U+0E27><U+0E34><U+0E18><U+0E35><U+0E17><U+0E35><U+0E48> #TaylorSwift <U+0E15><U+0E49><U+0E2D><U+0E07><U+0E17><U+0E33><U+0E43><U+0E2B><U+0E49><U+0E04><U+0E19><U+0E44><U+0E21><U+0E48><U+0E14><U+0E48><U+0E32>
1.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E01><U+0E34><U+0E19>
2.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E2D><U+0E49><U+0E27><U+0E19>
3.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E41><U+0E1F><U+0E19>
4.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E41><U+0E15><U+0E48><U+0E07><U+0E40><U+0E1E><U+0E25><U+0E07><U+0E40><U+0E01><U+0E35><U+0E48><U+0E22><U+0E27><U+0E01><U+0E31><U+0E1A><U+0E41><U+0E1F><U+0E19><U+0E40><U+0E01><U+0E48><U+0E32>
5.<U+0E2B><U+0E49><U+0E32><U+0E21><U+0E21><U+0E35><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E2A><U+0E27><U+0E22>
6.<U+0E2B><U+0E49><U+2026>",FALSE,0,NA,2017/12/16 2:44,FALSE,NA,9.41862E+17,NA,Twitter for Android,AngelLPb2st,3378,TRUE,FALSE,NA,NA
If anyone needs tickets to the Cleveland Ohio show on July 17th I'm selling two pairs of tickets! 2 tickets $56/eac<U+2026> https://t.co/iSBNatiXim,FALSE,2,NA,2017/12/16 2:44,TRUE,NA,9.41861E+17,NA,Twitter for iPhone,adiamariemusic,2,FALSE,FALSE,NA,NA
#IAlmostDo  #LuvThatSong  #TaylorSwift  #BadAss #Reputation2017 #LuvHer https://t.co/JJSEb1ACcl,FALSE,0,NA,2017/12/16 2:43,FALSE,NA,9.41861E+17,NA,Twitter for Android,themoon_back,0,FALSE,FALSE,NA,NA
